date,ticker,ret,ret_z,vol_z,range_pct
1999-05-21,QQQ,-0.009222341384492627,,0.007756200213685334,
1999-05-24,QQQ,-0.025414078880160118,,-0.3534169248091565,
1999-05-25,QQQ,-0.03274691722404266,,1.444315710506974,
1999-05-26,QQQ,0.027899463759988752,,2.712801436628673,
1999-05-27,QQQ,-0.0009149950503831716,,1.9240789257060085,
1999-05-28,QQQ,0.016483800104722723,,0.09469859256890231,
1999-06-01,QQQ,-0.022222613928951418,,-1.6166797141113864,
1999-06-02,QQQ,0.016892292694551392,,0.03417009687298778,
1999-06-03,QQQ,-0.014195700903762654,,-0.17459573400723263,
1999-06-04,QQQ,0.03063770018020051,,0.2848799772623371,
1999-06-07,QQQ,0.020808597100167248,,-0.05439999086807526,
1999-06-08,QQQ,-0.025043562656970608,,-0.978587262505056,
1999-06-09,QQQ,0.016726313155713823,,-0.8050838666771174,0.031746031746031744
1999-06-10,QQQ,-0.011457149374524911,-0.5422388168169197,-0.4501636155376906,0.1111111111111111
1999-06-11,QQQ,-0.01515612898595653,-0.6917020017078327,1.1076851462350572,0.5714285714285714
1999-06-14,QQQ,-0.018859304095693585,-0.8652772703904477,0.6156157662277026,0.2857142857142857
1999-06-15,QQQ,0.0149164111039235,0.6597986831900976,-0.5989263575425455,0.19047619047619047
1999-06-16,QQQ,0.05136348294074078,2.265831803967067,0.7669774623762394,0.36507936507936506
1999-06-17,QQQ,0.011096645709737452,0.4270269394451777,0.9113807912030272,0.4444444444444444
1999-06-18,QQQ,0.004561093183538478,0.15492749647254767,-2.04530728339164,0.047619047619047616
1999-06-21,QQQ,0.02993747334971264,1.2314344794666594,-0.22783836024080784,0.25396825396825395
1999-06-22,QQQ,-0.03016945153200712,-1.3799219914479912,-0.24215674974742887,0.7142857142857143
1999-06-23,QQQ,0.015767425432558824,0.585182922000625,-0.5602587185241421,0.23809523809523808
1999-06-24,QQQ,-0.01985749216033339,-0.9464281399816667,0.5953486514778431,0.2857142857142857
1999-06-25,QQQ,-0.0012844173236504774,-0.09974263284132749,-0.8322943915887498,0.30158730158730157
1999-06-28,QQQ,0.02371425625726875,0.9976957014803922,-1.138560853786502,0.23809523809523808
1999-06-29,QQQ,0.013675825489140037,0.5695690621952592,-0.5583039370148011,0.20634920634920634
1999-06-30,QQQ,0.015418959881275729,0.6318581025178137,2.1058481837737437,0.9841269841269841
1999-07-01,QQQ,0.006777981836051383,0.22523406565194418,-1.5307204414050777,0.4126984126984127
1999-07-02,QQQ,0.012658763377075388,0.500662215968347,-3.600164653523212,0.015873015873015872
1999-07-06,QQQ,-0.006383103041775362,-0.34400268112820487,-0.328148374567013,0.4444444444444444
1999-07-07,QQQ,0.001605989789777329,0.027392138884563766,0.15040598915034514,0.015873015873015872
1999-07-08,QQQ,0.013361913843461082,0.5570508313663218,0.31942642066859467,0.20634920634920634
1999-07-09,QQQ,0.010020518830008651,0.3994218805566459,-2.1212136269711315,0.047619047619047616
1999-07-12,QQQ,-0.005221599229980334,-0.29984919120338194,-0.47583981711510404,0.12698412698412698
1999-07-13,QQQ,-0.004724172725057207,-0.2783183118262465,-0.9566167447391333,0.0
1999-07-14,QQQ,0.017009245451482524,0.7105168354485456,-0.6364584993337815,0.25396825396825395
1999-07-15,QQQ,0.009205483383729618,0.32147715095090357,-0.6956618976925301,0.0
1999-07-16,QQQ,0.00924978011510924,0.3272727184404757,-1.3018557594523135,0.07936507936507936
1999-07-19,QQQ,-0.010183426778721416,-0.6206644428326479,-0.43233960529098514,0.12698412698412698
1999-07-20,QQQ,-0.03858017735274111,-2.090282504093838,1.5280037939954427,0.6666666666666666
1999-07-21,QQQ,0.004815017428668522,0.11358076718014913,0.6585686355641684,0.19047619047619047
1999-07-22,QQQ,-0.025425589873193877,-1.377060787514913,1.4119923472819127,0.6190476190476191
1999-07-23,QQQ,0.0015025086098163776,0.028875519390240183,0.8157092099948783,0.2222222222222222
1999-07-26,QQQ,-0.024549673961317575,-1.2836660365538337,0.5054084500248428,0.38095238095238093
1999-07-27,QQQ,0.020133913437827333,1.0198568740778196,1.1353035117306969,0.38095238095238093
1999-07-28,QQQ,0.019599695848161902,0.9613107013092417,0.3737236966806856,0.5238095238095238
1999-07-29,QQQ,-0.0213738013143131,-1.1715971916342525,0.9030538979940547,0.2698412698412698
1999-07-30,QQQ,-0.0049449601827693535,-0.31309178005520083,0.4620164398655198,0.31746031746031744
1999-08-02,QQQ,-0.002761075343116426,-0.1925451598699328,0.26182287589958475,0.6666666666666666
1999-08-03,QQQ,-0.0065057452158540086,-0.38556471585211505,0.9426279747863078,0.8095238095238095
1999-08-04,QQQ,-0.018113554792624997,-0.9896261901509423,0.9592525850483216,0.6031746031746031
1999-08-05,QQQ,0.01589320159454788,0.8005777232795851,1.83183696010086,0.9047619047619048
1999-08-06,QQQ,-0.010755405247649508,-0.6387197205204269,0.5890132679425742,0.7142857142857143
1999-08-09,QQQ,-0.012849755394611306,-0.7294399189463242,-0.5356333182417857,0.30158730158730157
1999-08-10,QQQ,-0.009011752965428776,-0.5049067707564561,1.4294630846330794,0.8412698412698413
1999-08-11,QQQ,0.03291013751947558,1.7466958053653705,0.6006357439751266,0.7301587301587301
1999-08-12,QQQ,-0.011738513869959055,-0.6319215269997296,0.4416459227513112,0.4603174603174603
1999-08-13,QQQ,0.04355214247461103,2.274681632075683,0.7426918622295045,0.4444444444444444
1999-08-16,QQQ,0.007994461899768712,0.33690976413622475,-0.060808874543033714,0.12698412698412698
1999-08-17,QQQ,0.00497393174015337,0.1915571494118371,-0.27716750998342116,0.36507936507936506
1999-08-18,QQQ,-0.01123606259844201,-0.6491728865403238,-2.980144633329253,0.3333333333333333
1999-08-19,QQQ,-0.011904844732371411,-0.6631556451032681,-0.7543641645623014,0.09523809523809523
1999-08-20,QQQ,0.01588190745452689,0.7630379490692257,-2.4231548417318423,0.20634920634920634
1999-08-23,QQQ,0.031805383979574664,1.5690507926909407,-0.7188780101183939,0.4603174603174603
1999-08-24,QQQ,0.00679259649551156,0.22006611403264117,0.7749111712289303,0.6507936507936508
1999-08-25,QQQ,0.02127683029310412,0.9655178942514453,-0.07323772015782175,0.7936507936507936
1999-08-26,QQQ,-0.01664160823170302,-1.058649236132627,-0.6398831711248127,0.3492063492063492
1999-08-27,QQQ,-0.00994734827287902,-0.6799635876779769,-0.6771633766269373,0.23809523809523808
1999-08-30,QQQ,-0.014091592616711779,-0.8789774965043452,-0.4170775829425944,0.5238095238095238
1999-08-31,QQQ,0.011117101332573931,0.4609753324090694,1.0237993412847737,0.8888888888888888
1999-09-01,QQQ,0.007199158072625611,0.2562976265672956,-0.24604095328930234,0.09523809523809523
1999-09-02,QQQ,-0.003508939910902509,-0.34090243226649497,0.9715251625687036,0.3968253968253968
1999-09-03,QQQ,0.0459050108170076,2.4101970658937293,0.8366444898734607,0.25396825396825395
1999-09-07,QQQ,-0.004488761576345923,-0.37913078902205727,-0.9240277462534406,0.06349206349206349
1999-09-08,QQQ,-0.013527074243574022,-0.8922006351837418,1.0383801452132388,0.6984126984126984
1999-09-09,QQQ,0.014220340646819762,0.6340087483367818,0.4437558770933689,0.31746031746031744
1999-09-10,QQQ,0.011517257866261899,0.4667159482652125,-0.4165180574030407,0.19047619047619047
1999-09-13,QQQ,-0.012004919113106749,-0.8339898375877022,-1.9357529909030844,0.19047619047619047
1999-09-14,QQQ,0.005511645827246836,0.11441716592482255,-0.32414507753951927,0.1746031746031746
1999-09-15,QQQ,-0.019309401145593874,-1.2409798359668573,1.8012010536487049,0.9206349206349206
1999-09-16,QQQ,-0.000508317430956029,-0.15338151311905815,1.4258907475685116,0.8571428571428571
1999-09-17,QQQ,0.02999468403848815,1.6192319761373504,1.0826712575092423,0.5079365079365079
1999-09-20,QQQ,0.0023446623268914557,-0.001513571049926579,-2.493036071929727,0.015873015873015872
1999-09-21,QQQ,-0.02400592343944874,-1.498759084243539,0.36384370682611555,0.31746031746031744
1999-09-22,QQQ,0.010595389637921393,0.49967500393522807,0.3434263500488906,0.7301587301587301
1999-09-23,QQQ,-0.041437851839210005,-2.5394995238703926,2.1282041385338797,0.9841269841269841
1999-09-24,QQQ,0.0013021270258433137,-0.017170158500501097,2.5227199048514706,0.7777777777777778
1999-09-27,QQQ,0.007021862173946403,0.30312411497148006,0.11833241642782333,0.15873015873015872
1999-09-28,QQQ,0.004648527435732408,0.18642943402637835,1.6600441234565109,0.9206349206349206
1999-09-29,QQQ,-0.020051060671893883,-1.2199198063377712,0.6110705006698489,0.746031746031746
1999-09-30,QQQ,0.010493165661090043,0.5590620161473648,0.9329020724391979,0.5555555555555556
1999-10-01,QQQ,0.0003895880931317208,-0.01966193272735945,1.2159764679677114,0.6031746031746031
1999-10-04,QQQ,0.022447028420586213,1.2503634080811,-0.2458694600652406,0.6666666666666666
1999-10-05,QQQ,0.00710638342248715,0.3448639664593065,1.113496407935677,0.9047619047619048
1999-10-06,QQQ,0.02003552914854656,1.0689092640631068,0.9747600229624641,0.8412698412698413
1999-10-07,QQQ,-0.0023472687018409877,-0.19855455294165533,1.3033185039248136,0.2698412698412698
1999-10-08,QQQ,0.010525332135363996,0.5356485238562488,1.2601414183505424,0.8412698412698413
1999-10-11,QQQ,0.014091024107172112,0.7211259713202457,-0.35072884133150284,0.047619047619047616
1999-10-12,QQQ,-0.022716162728781963,-1.3576077196134777,0.8340872608334392,0.8412698412698413
1999-10-13,QQQ,-0.029673274451299414,-1.6977976854686319,1.1224785946794733,0.9523809523809523
1999-10-14,QQQ,0.006243473454321746,0.32342465323072445,0.9656757423491202,0.5873015873015873
1999-10-15,QQQ,-0.029505387438943487,-1.6197751273799645,2.208180054191399,0.5555555555555556
1999-10-18,QQQ,-0.01265618179993322,-0.6735272820781325,1.0161335572858978,0.9841269841269841
1999-10-19,QQQ,0.005418083366676152,0.2795340224322218,1.138018352688614,0.6666666666666666
1999-10-20,QQQ,0.03049423152605546,1.662728961715424,0.6108538847605558,0.8571428571428571
1999-10-21,QQQ,0.016326853079927428,0.828037894469329,0.5339167142175436,0.9682539682539683
1999-10-22,QQQ,-0.004518195171859474,-0.32796580949295706,-0.769815206856312,0.4444444444444444
1999-10-25,QQQ,0.0005040496285910745,-0.07212394293198404,-1.4480974673661955,0.1746031746031746
1999-10-26,QQQ,-0.008064041786865817,-0.5348890483229607,-1.3899713437193053,0.6666666666666666
1999-10-27,QQQ,-0.0015246682373045717,-0.14519283354154136,-0.9699353719359237,0.15873015873015872
1999-10-28,QQQ,0.034605635932479784,1.8967886179509377,-1.1916742356003687,0.7777777777777778
1999-10-29,QQQ,0.03492358172186738,1.8297892668181632,-0.016078464714122602,0.31746031746031744
1999-11-01,QQQ,-0.0052280075390860326,-0.4238350816634773,-2.6062115693517707,0.12698412698412698
1999-11-02,QQQ,0.0005972822954443124,-0.10934496059460608,-1.2181635497173715,0.2857142857142857
1999-11-03,QQQ,0.019935451938200233,0.932514394581137,0.03725767760776768,0.047619047619047616
1999-11-04,QQQ,0.011236110173301839,0.4511676669999344,0.2675026323934163,0.06349206349206349
1999-11-05,QQQ,0.010185254140268718,0.3758680708005094,-0.6807511680476489,0.06349206349206349
1999-11-08,QQQ,0.020164416853188705,0.9074549913690887,-1.718701703970246,0.42857142857142855
1999-11-09,QQQ,-0.006738522051818241,-0.5985368414924028,-0.5868117513862382,0.6031746031746031
1999-11-10,QQQ,0.013116466962632911,0.5368190672336373,-0.21446614064932262,0.6190476190476191
1999-11-11,QQQ,0.017857245356315055,0.783029753354844,0.1729732088241442,0.12698412698412698
1999-11-12,QQQ,0.013157539863996037,0.5621367020680246,1.6426153851778107,0.9682539682539683
1999-11-15,QQQ,-0.0019479244655187244,-0.3222037434555641,-1.4939423456448075,0.0
1999-11-16,QQQ,0.025374320817803442,1.2721441742985586,0.4605171792692931,0.7777777777777778
1999-11-17,QQQ,-0.013535876163963123,-1.0160712728171548,0.9592828445476171,0.4444444444444444
1999-11-18,QQQ,0.030659570149344617,1.5346862737149027,0.3091599677764769,0.7301587301587301
1999-11-19,QQQ,0.008945277162295762,0.2653924063899716,0.40553418558645543,0.20634920634920634
1999-11-22,QQQ,-0.015257257743919839,-1.1102819585066477,0.6564452727723292,0.9365079365079365
1999-11-23,QQQ,0.004606074254570824,0.060053816321410575,1.5777320915699384,0.746031746031746
1999-11-24,QQQ,0.032930425349239956,1.7151214917678053,0.4557871438707142,0.9682539682539683
1999-11-26,QQQ,0.003228022365374006,-0.0488319809302385,-2.751400426891895,0.15873015873015872
1999-11-29,QQQ,-0.016491704395763973,-1.1949562458908738,0.7523409590712856,0.5079365079365079
1999-11-30,QQQ,-0.03803711924955322,-2.4255149439632144,1.1571171705668777,0.9682539682539683
1999-12-01,QQQ,0.02168383384224426,1.0002812790158397,1.0273749505953862,0.4126984126984127
1999-12-02,QQQ,0.03173104157009887,1.527867985528895,-0.032357559736685464,0.6984126984126984
1999-12-03,QQQ,0.021276754060502112,0.9120297433304402,0.661664021185613,0.1111111111111111
1999-12-06,QQQ,0.00908365738695438,0.28932996385011356,-0.34635064159747564,0.36507936507936506
1999-12-07,QQQ,0.0,-0.22707260368103444,0.9643834657680197,0.25396825396825395
1999-12-08,QQQ,-0.012133392378841146,-0.9200480913292998,0.2879756683691868,0.3968253968253968
1999-12-09,QQQ,0.004754563673490031,0.048606690132523785,1.5522203907390877,0.9365079365079365
1999-12-10,QQQ,0.008280727587748116,0.25156689256609405,0.2439111466975213,0.5396825396825397
1999-12-13,QQQ,0.0135905430248775,0.5332422339041715,-0.5940170209180184,0.5079365079365079
1999-12-14,QQQ,-0.018038374738769236,-1.247845968746395,1.2881803830931207,0.6190476190476191
1999-12-15,QQQ,0.019254065317004798,0.842416746515564,1.7746313728753031,0.8888888888888888
1999-12-16,QQQ,0.02467149959280235,1.1232993017445252,1.0931365094011356,0.14285714285714285
1999-12-17,QQQ,0.00865337395249166,0.23480812831832548,0.5497877665624266,0.12698412698412698
1999-12-20,QQQ,0.01305464409604129,0.4763689002064379,-0.9980141595253084,0.1746031746031746
1999-12-21,QQQ,0.05375602450803618,2.784782465524276,0.8330504612809182,0.9841269841269841
1999-12-22,QQQ,-0.0031451301170135615,-0.4865994541363321,0.24755857154094182,0.30158730158730157
1999-12-23,QQQ,0.011917369819766988,0.31194265774175595,-0.5929472220756514,0.23809523809523808
1999-12-27,QQQ,-0.005888703000166529,-0.7147705748110553,-0.22214546048804193,0.6031746031746031
1999-12-28,QQQ,-0.006271464267846638,-0.7220126110683281,-1.0003274638733892,0.31746031746031744
1999-12-29,QQQ,0.03786812461790223,1.7916638762103834,-1.1749387735645516,0.6825396825396826
1999-12-30,QQQ,-0.010810552023426734,-1.011880932276104,0.17438071998008065,0.49206349206349204
1999-12-31,QQQ,-0.0013662422838621735,-0.4576832805578772,-1.6815414156649242,0.25396825396825395
2000-01-03,QQQ,0.03693604595141475,1.6821869414370831,2.446775202135533,1.0
2000-01-04,QQQ,-0.0686017986216031,-4.153412402524042,1.7752525685343385,1.0
2000-01-05,QQQ,-0.025495653974431653,-1.5241345863532372,2.3966260108714192,0.9841269841269841
2000-01-06,QQQ,-0.06867776915930557,-3.5399990387900475,1.5973963696335758,1.0
2000-01-07,QQQ,0.12368337911690941,5.245132019045196,0.5867816964411252,0.9841269841269841
2000-01-10,QQQ,0.027777742731094124,0.8022960736062129,0.697187895242899,0.873015873015873
2000-01-11,QQQ,-0.048648286754654047,-1.9929839696540765,0.9711843282339458,0.9682539682539683
2000-01-12,QQQ,-0.02201702494027391,-0.98547635715512,0.5462576159029594,0.746031746031746
2000-01-13,QQQ,0.06027575748256897,1.9505956057924774,0.03036418335032259,0.8888888888888888
2000-01-14,QQQ,0.023287455922018863,0.5788302433770584,-0.39025730406762066,0.1111111111111111
2000-01-18,QQQ,0.005355138667474391,-0.0743407096231424,-1.1888783248479502,0.6984126984126984
2000-01-19,QQQ,0.022635992322946885,0.5247401478430282,-0.694994550717115,0.7301587301587301
2000-01-20,QQQ,-0.009765318275658408,-0.62631146844871,0.29623702545166836,0.6666666666666666
2000-01-21,QQQ,0.01249152026733058,0.17986558858559437,-0.8153024948866975,0.06349206349206349
2000-01-24,QQQ,-0.04805171893700222,-1.954355186214319,0.5528305536686474,0.9682539682539683
2000-01-25,QQQ,0.015006733234455893,0.28702198623519587,1.0158246381807539,0.873015873015873
2000-01-26,QQQ,-0.04032243294582838,-1.6184662232937188,-0.221715889462091,0.8412698412698413
2000-01-27,QQQ,0.014705630487025001,0.2810331240401133,0.6576018144629528,0.8888888888888888
2000-01-28,QQQ,-0.05037926373308943,-1.918741962355207,1.0539364637354345,0.9365079365079365
2000-01-31,QQQ,0.042877266060362684,1.2398141105285216,1.0374255644718464,0.9523809523809523
2000-02-01,QQQ,0.026829829594786192,0.7033730777306968,-0.13156537166346144,0.7777777777777778
2000-02-02,QQQ,0.008482917883222862,0.0844493013683834,-0.3060943582803577,0.5079365079365079
2000-02-03,QQQ,0.03903106811401602,1.0800243465892054,0.3941575038741264,0.7777777777777778
2000-02-04,QQQ,0.006800855368113812,0.015290164583293697,-0.1582661256428152,0.23809523809523808
2000-02-07,QQQ,0.013830518897312905,0.2459169959075189,-1.933383786255568,0.3492063492063492
2000-02-08,QQQ,0.041878106531018755,1.1546673202990234,-0.7687808300866474,0.6031746031746031
2000-02-09,QQQ,-0.03532287579474169,-1.3510870950305995,0.2399974387443297,0.6031746031746031
2000-02-10,QQQ,0.032828402249920785,0.845619233276947,0.10736911851933661,0.6031746031746031
2000-02-11,QQQ,-0.02322724225382722,-0.9400079480247862,-0.10627300737630131,0.6984126984126984
2000-02-14,QQQ,-0.0012517637774037693,-0.22370033098384803,-0.47446823005031163,0.23809523809523808
2000-02-15,QQQ,0.007205546292528453,0.049168274873390413,0.9008037433845895,0.7777777777777778
2000-02-16,QQQ,-0.004665352140104884,-0.3284779488682013,-0.04415702859177265,0.30158730158730157
2000-02-17,QQQ,0.02124997532444639,0.5021827572328038,0.7326184484404192,0.5714285714285714
2000-02-18,QQQ,-0.03610777070543092,-1.3233988391959328,-0.2865564748737415,0.7619047619047619
2000-02-22,QQQ,0.003174354438936433,-0.050865300825694806,1.823530893606182,0.5873015873015873
2000-02-23,QQQ,0.05569632815698822,1.5942534134434323,0.8755075973162794,0.8571428571428571
2000-02-24,QQQ,0.021582486673805024,0.4843308422049707,3.1155127332608523,0.7301587301587301
2000-02-25,QQQ,-0.022886999055994672,-0.8901049564245561,0.6726638642838978,0.5079365079365079
2000-02-28,QQQ,-0.0006005703529765594,-0.17858421397392268,1.340697056645218,0.7936507936507936
2000-02-29,QQQ,0.026442235010733395,0.6529320008155507,-0.8390042127204053,0.14285714285714285
2000-03-01,QQQ,0.008196554310058168,0.07231419149773056,-0.6702416153901813,0.09523809523809523
2000-03-02,QQQ,-0.02315597546018655,-0.9262056772942205,0.7358899619484988,0.47619047619047616
2000-03-03,QQQ,0.05640188594234519,1.5668777581537865,0.5804393993502971,0.5555555555555556
2000-03-06,QQQ,0.007878442881505299,0.04965016653256032,-0.9078078708058895,0.3492063492063492
2000-03-07,QQQ,-0.01507539727470042,-0.6464631554285739,1.5146362943125853,0.7301587301587301
2000-03-08,QQQ,0.009070233882657597,0.10413499689884549,1.774352283501974,0.8095238095238095
2000-03-09,QQQ,0.033707581987919566,0.8517031779420721,0.036116590479027544,0.8412698412698413
2000-03-10,QQQ,-0.004347608462159536,-0.3309181970067682,-0.0856643512878647,0.2698412698412698
2000-03-13,QQQ,-0.02620092932749052,-0.9905435846798869,0.9802130196534043,0.6031746031746031
2000-03-14,QQQ,-0.03699538141352077,-1.2920670967124699,1.0816218876875925,0.9682539682539683
2000-03-15,QQQ,-0.04190968956168151,-1.3984058205404948,2.231306396925496,0.7301587301587301
2000-03-16,QQQ,0.057108351304416605,1.544232601355352,2.2946084731706815,0.9523809523809523
2000-03-17,QQQ,0.01896577301649116,0.39669255985665086,-0.2893473603502316,0.30158730158730157
2000-03-20,QQQ,-0.02820063259604566,-0.9667368793338688,-1.9571531217262237,0.6984126984126984
2000-03-21,QQQ,0.037725022948510434,0.9533473045774176,-0.017229234610822004,0.9365079365079365
2000-03-22,QQQ,0.020133913437827333,0.4331678068164169,-1.301874613644175,0.5238095238095238
2000-03-23,QQQ,0.017543897287152,0.3798778230098145,-2.0732587921215306,0.4126984126984127
2000-03-24,QQQ,0.013469677150026449,0.25207488092986274,-1.3330874835932542,0.6349206349206349
2000-03-27,QQQ,0.0015948906438185695,-0.09258982315705624,-3.406431980178754,0.06349206349206349
2000-03-28,QQQ,-0.02547761628924794,-0.8807091469093234,-1.3600454135567752,0.49206349206349204
2000-03-29,QQQ,-0.041394387253334775,-1.3260709182379515,-0.15872601900543218,0.6984126984126984
2000-03-30,QQQ,-0.025000015881294413,-0.8122553055988122,1.0312222079054016,0.9841269841269841
2000-03-31,QQQ,0.020979434456512847,0.5096402303426458,0.13861607325973088,0.8095238095238095
2000-04-03,QQQ,-0.05993190596763265,-1.8062569366032624,0.16148242588723297,0.9523809523809523
2000-04-04,QQQ,-0.009714824322292426,-0.3261624185908248,2.1515612957629178,1.0
2000-04-05,QQQ,-0.017780300020873385,-0.5967909796895788,0.460378079240447,0.9047619047619048
2000-04-06,QQQ,0.023720293800382652,0.6003174864997488,-0.0505067710672809,0.4126984126984127
2000-04-07,QQQ,0.040244016338429,1.0722285479907814,-0.988467463289764,0.5238095238095238
2000-04-10,QQQ,-0.06096136468102886,-2.1328922592304966,-0.2648314993275229,0.9682539682539683
2000-04-11,QQQ,-0.023720381038455862,-0.8224227861385437,0.3482573457790342,0.8095238095238095
2000-04-12,QQQ,-0.05882370812710702,-2.0018383863319564,0.3830791199109462,0.9841269841269841
2000-04-13,QQQ,-0.04347770359811354,-1.4401680024011847,1.1077352129244595,0.9682539682539683
2000-04-14,QQQ,-0.08664831252867933,-2.8056543193410843,1.8238966701294184,0.9841269841269841
2000-04-17,QQQ,0.11508588166931455,3.5910495568189877,1.5445239043468713,0.9841269841269841
2000-04-18,QQQ,0.02649904466373676,0.7445739761524565,0.40892596123224606,0.746031746031746
2000-04-19,QQQ,-0.030570644563029825,-0.8531430894535583,-0.25305681521591405,0.6507936507936508
2000-04-20,QQQ,-0.021723594721025363,-0.5935388691706377,-0.8948195083864159,0.7142857142857143
2000-04-24,QQQ,-0.02865295635687759,-0.7698078092909287,0.031366358397525065,0.746031746031746
2000-04-25,QQQ,0.06747750181367573,1.9074137852260697,-0.22862293045100474,0.5714285714285714
2000-04-26,QQQ,-0.034196765727404266,-0.9386504957791812,-0.5344555075362312,0.7301587301587301
2000-04-27,QQQ,0.044349034918247154,1.204177648595205,0.32972277679353973,0.9523809523809523
2000-04-28,QQQ,0.03835643476784245,1.0169399881120729,-1.0318204944755105,0.14285714285714285
2000-05-01,QQQ,0.00923436111578968,0.19201948937918908,-1.2196496149132539,0.14285714285714285
2000-05-02,QQQ,-0.05751610452570899,-1.6306500387350844,-1.5205896874484721,0.7777777777777778
2000-05-03,QQQ,-0.011095916565468378,-0.3094898688198958,-0.5868174661011729,0.6507936507936508
2000-05-04,QQQ,0.0021038772614450085,0.056642086860601445,-1.741469803057687,0.25396825396825395
2000-05-05,QQQ,0.023793230891043793,0.666225833950244,-1.1916925558142923,0.5079365079365079
2000-05-08,QQQ,-0.03896107245735814,-1.0535960200775067,-2.272035605229268,0.20634920634920634
2000-05-09,QQQ,-0.021337239856034085,-0.5463529882814115,-0.9682377967117164,0.6666666666666666
2000-05-10,QQQ,-0.07267450806574227,-1.9252032172891027,0.5709702646811818,0.7936507936507936
2000-05-11,QQQ,0.06112829454647417,1.7043046631945324,-0.39131245591355457,0.6031746031746031
2000-05-12,QQQ,0.0,0.06010693085184934,-1.2310392685766647,0.3492063492063492
2000-05-15,QQQ,0.043574678717421156,1.1979247012242797,-1.0991379403192065,0.7777777777777778
2000-05-16,QQQ,0.02830842677475731,0.7685036429748839,-0.24817613526428653,0.2698412698412698
2000-05-17,QQQ,-0.02064676837038082,-0.5126139836949959,-0.643599595576285,0.14285714285714285
2000-05-18,QQQ,-0.03584003538767189,-0.8980987474247331,-0.850895501882582,0.4126984126984127
2000-05-19,QQQ,-0.04737627036601555,-1.1690083325555927,0.8321380322047782,0.38095238095238093
2000-05-22,QQQ,-0.0007645381745672308,0.037137458851787236,2.6543675199631953,0.873015873015873
2000-05-23,QQQ,-0.08346134432028762,-2.0834594615290305,1.0417506005557446,0.9365079365079365
2000-05-24,QQQ,0.06265736349357254,1.6968528626133244,2.596967215555094,0.9206349206349206
2000-05-25,QQQ,-0.022013001859778614,-0.4507661554936795,0.5937913198955149,0.746031746031746
2000-05-26,QQQ,0.0,0.09465769509054689,-0.9379013674279201,0.3333333333333333
